level,value,number_of_labels,label 
1000.000, 0.00,4,6  
1000.000, 0.00,4,11  
1000.000, 0.00,4,16  
1000.000, 0.00,4,19  
900.000, 0.00,3,6  
900.000, 0.00,3,11  
900.000, 0.00,3,30  
850.000, 0.00,8,8  
850.000, 0.00,8,11  
850.000, 0.00,8,22  
850.000, 0.00,8,24  
850.000, 0.00,8,29  
850.000, 0.00,8,39  
850.000, 0.00,8,56  
850.000, 0.00,8,66  
800.000, 0.00,5,3  
800.000, 0.00,5,8  
800.000, 0.00,5,17  
800.000, 0.00,5,32  
800.000, 0.00,5,37  
750.000, 0.00,2,3  
750.000, 0.00,2,6  
700.000, 0.00,3,3  
700.000, 0.00,3,5  
700.000, 0.00,3,23  
400.000, 0.00,5,9  
400.000, 0.00,5,41  
400.000, 0.00,5,43  
400.000, 0.00,5,45  
400.000, 0.00,5,57  
300.000, 0.00,6,16  
300.000, 0.00,6,18  
300.000, 0.00,6,26  
300.000, 0.00,6,33  
300.000, 0.00,6,47  
300.000, 0.00,6,52  
1000.000, 0.10,5,7  
1000.000, 0.10,5,11  
1000.000, 0.10,5,13  
1000.000, 0.10,5,18  
1000.000, 0.10,5,23  
900.000, 0.10,4,9  
900.000, 0.10,4,24  
900.000, 0.10,4,29  
900.000, 0.10,4,34  
850.000, 0.10,5,8  
850.000, 0.10,5,25  
850.000, 0.10,5,27  
850.000, 0.10,5,57  
850.000, 0.10,5,67  
800.000, 0.10,6,3  
800.000, 0.10,6,8  
800.000, 0.10,6,14  
800.000, 0.10,6,36  
800.000, 0.10,6,37  
800.000, 0.10,6,40  
750.000, 0.10,3,4  
750.000, 0.10,3,10  
750.000, 0.10,3,32  
700.000, 0.10,4,3  
700.000, 0.10,4,5  
700.000, 0.10,4,7  
700.000, 0.10,4,26  
600.000, 0.10,1,3  
500.000, 0.10,1,14  
400.000, 0.10,5,11  
400.000, 0.10,5,19  
400.000, 0.10,5,40  
400.000, 0.10,5,42  
400.000, 0.10,5,45  
300.000, 0.10,9,18  
300.000, 0.10,9,21  
300.000, 0.10,9,23  
300.000, 0.10,9,26  
300.000, 0.10,9,29  
300.000, 0.10,9,35  
300.000, 0.10,9,47  
300.000, 0.10,9,52  
300.000, 0.10,9,65  
1000.000, 0.20,6,6  
1000.000, 0.20,6,10  
1000.000, 0.20,6,13  
1000.000, 0.20,6,18  
1000.000, 0.20,6,20  
1000.000, 0.20,6,22  
900.000, 0.20,8,13  
900.000, 0.20,8,22  
900.000, 0.20,8,27  
900.000, 0.20,8,28  
900.000, 0.20,8,29  
900.000, 0.20,8,33  
900.000, 0.20,8,36  
900.000, 0.20,8,39  
850.000, 0.20,9,7  
850.000, 0.20,9,9  
850.000, 0.20,9,21  
850.000, 0.20,9,25  
850.000, 0.20,9,53  
850.000, 0.20,9,56  
850.000, 0.20,9,59  
850.000, 0.20,9,60  
850.000, 0.20,9,66  
800.000, 0.20,6,3  
800.000, 0.20,6,7  
800.000, 0.20,6,10  
800.000, 0.20,6,32  
800.000, 0.20,6,35  
800.000, 0.20,6,37  
750.000, 0.20,2,4  
750.000, 0.20,2,25  
700.000, 0.20,3,10  
700.000, 0.20,3,13  
700.000, 0.20,3,32  
600.000, 0.20,1,4  
500.000, 0.20,3,9  
500.000, 0.20,3,17  
500.000, 0.20,3,31  
400.000, 0.20,6,9  
400.000, 0.20,6,18  
400.000, 0.20,6,43  
400.000, 0.20,6,45  
400.000, 0.20,6,48  
400.000, 0.20,6,53  
300.000, 0.20,12,18  
300.000, 0.20,12,20  
300.000, 0.20,12,21  
300.000, 0.20,12,22  
300.000, 0.20,12,24  
300.000, 0.20,12,25  
300.000, 0.20,12,28  
300.000, 0.20,12,34  
300.000, 0.20,12,44  
300.000, 0.20,12,49  
300.000, 0.20,12,55  
300.000, 0.20,12,65  
1000.000, 0.30,4,6  
1000.000, 0.30,4,14  
1000.000, 0.30,4,18  
1000.000, 0.30,4,21  
900.000, 0.30,7,14  
900.000, 0.30,7,23  
900.000, 0.30,7,25  
900.000, 0.30,7,28  
900.000, 0.30,7,29  
900.000, 0.30,7,33  
900.000, 0.30,7,34  
850.000, 0.30,10,7  
850.000, 0.30,10,9  
850.000, 0.30,10,22  
850.000, 0.30,10,28  
850.000, 0.30,10,49  
850.000, 0.30,10,54  
850.000, 0.30,10,55  
850.000, 0.30,10,56  
850.000, 0.30,10,65  
850.000, 0.30,10,68  
800.000, 0.30,6,7  
800.000, 0.30,6,10  
800.000, 0.30,6,19  
800.000, 0.30,6,21  
800.000, 0.30,6,30  
800.000, 0.30,6,37  
750.000, 0.30,3,5  
750.000, 0.30,3,24  
750.000, 0.30,3,33  
700.000, 0.30,5,7  
700.000, 0.30,5,10  
700.000, 0.30,5,28  
700.000, 0.30,5,34  
700.000, 0.30,5,35  
600.000, 0.30,1,4  
500.000, 0.30,6,7  
500.000, 0.30,6,12  
500.000, 0.30,6,15  
500.000, 0.30,6,19  
500.000, 0.30,6,35  
500.000, 0.30,6,43  
400.000, 0.30,7,8  
400.000, 0.30,7,15  
400.000, 0.30,7,45  
400.000, 0.30,7,48  
400.000, 0.30,7,50  
400.000, 0.30,7,56  
400.000, 0.30,7,59  
300.000, 0.30,10,20  
300.000, 0.30,10,22  
300.000, 0.30,10,26  
300.000, 0.30,10,30  
300.000, 0.30,10,34  
300.000, 0.30,10,36  
300.000, 0.30,10,41  
300.000, 0.30,10,59  
300.000, 0.30,10,64  
300.000, 0.30,10,74  
1000.000, 0.40,4,6  
1000.000, 0.40,4,15  
1000.000, 0.40,4,20  
1000.000, 0.40,4,22  
900.000, 0.40,6,16  
900.000, 0.40,6,18  
900.000, 0.40,6,33  
900.000, 0.40,6,36  
900.000, 0.40,6,46  
900.000, 0.40,6,49  
850.000, 0.40,8,6  
850.000, 0.40,8,7  
850.000, 0.40,8,17  
850.000, 0.40,8,20  
850.000, 0.40,8,45  
850.000, 0.40,8,48  
